,trail_id,description,length_elev_type,tags,coords
54,/trail/canada/nova-scotia/peter-point,"Peter Point is a 2.3 mile moderately trafficked out and back trail located near Maitland Bridge, Nova Scotia, Canada that features a lake and is rated as moderate. The trail offers a number of activity options and is best used from April until October. Dogs are also able to use this trail but must be kept on leash.","['2.3 mi', '311 ft', 'Out & back']","['Dogs on leash', 'Kid friendly', 'Hiking', 'Mountain biking', 'Nature trips', 'Walking', 'Bird watching', 'Forest', 'Lake', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.36585', 'longitude': '-65.19611'}"
55,/trail/canada/nova-scotia/aspotogan-trail,"Aspotogan Trail is a 14.4 mile moderately trafficked out and back trail located near Hubbards, Nova Scotia, Canada that features beautiful wild flowers and is rated as moderate. The trail offers a number of activity options.","['14.4 mi', '1,141 ft', 'Out & back']","['Wheelchair friendly', 'Kid friendly', 'Stroller friendly', 'Hiking', 'Mountain biking', 'Nature trips', 'Walking', 'Bird watching', 'Forest', 'Rails trails', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.63572', 'longitude': '-64.07231'}"
56,/trail/canada/nova-scotia/ss-atlantic-heritage-park-trail,"SS Atlantic Heritage Park Trail  is a 0.6 mile lightly trafficked loop trail located near Terence Bay, Nova Scotia, Canada that offers the chance to see wildlife. The trail is good for all skill levels and primarily used for walking, nature trips, and birding. Dogs are also able to use this trail but must be kept on leash.","['0.6 mi', '29 ft', 'Loop']","['Dogs on leash', 'Wheelchair friendly', 'Kid friendly', 'Stroller friendly', 'Nature trips', 'Walking', 'Bird watching', 'Views', 'Wildlife', 'Bugs', 'No shade', 'Historic site']","{'latitude': '44.46571', 'longitude': '-63.71354'}"
57,/trail/canada/nova-scotia/slapfoot,"Slapfoot is a 4 mile heavily trafficked out and back trail located near Maitland Bridge, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail offers a number of activity options and is best used from April until October. Dogs are also able to use this trail but must be kept on leash.","['4.0 mi', '662 ft', 'Out & back']","['Dogs on leash', 'Kid friendly', 'Hiking', 'Mountain biking', 'Nature trips', 'Walking', 'Bird watching', 'Running', 'Forest', 'Lake', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.4007', 'longitude': '-65.21976'}"
58,/trail/canada/nova-scotia/kinston-lake-trail,"Kidston Lake Trail  is a 1.9 mile lightly trafficked out and back trail located near Halifax, Nova Scotia, Canada that features a lake and is rated as moderate. The trail is primarily used for hiking, running, nature trips, and mountain biking. Dogs are also able to use this trail but must be kept on leash.","['1.9 mi', '147 ft', 'Out & back']","['Dogs on leash', 'Hiking', 'Mountain biking', 'Nature trips', 'Running', 'Beach', 'Forest', 'Lake', 'Views', 'Blowdown', 'Muddy', 'Over grown', 'Off trail', 'Historic site']","{'latitude': '44.59698', 'longitude': '-63.61907'}"
59,/trail/canada/nova-scotia/dalem-lake-loop,"Dalem Lake Loop is a 1.5 mile lightly trafficked loop trail located near Dalem Lake, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail offers a number of activity options.","['1.5 mi', '137 ft', 'Loop']","['Kid friendly', 'Hiking', 'Nature trips', 'Snowshoeing', 'Bird watching', 'Forest', 'Lake', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '46.24915', 'longitude': '-60.42435'}"
60,/trail/canada/nova-scotia/skull-rock-trail,"Skull Rock Trail is a 2.6 mile moderately trafficked out and back trail located near Musquodoboit Harbour, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail is primarily used for hiking, running, nature trips, and snowshoeing. Dogs are also able to use this trail but must be kept on leash.","['2.6 mi', '223 ft', 'Out & back']","['Dogs on leash', 'Kid friendly', 'Hiking', 'Nature trips', 'Snowshoeing', 'Running', 'Forest', 'Lake', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.79776', 'longitude': '-63.14992'}"
61,/trail/canada/nova-scotia/jerry-lawrence-provincial-park,"Jerry Lawrence Provincial Park Loop Trail is a 0.7 mile heavily trafficked loop trail located near Stillwater Lake, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail offers a number of activity options and is best used from May until October. Dogs are also able to use this trail but must be kept on leash.","['0.7 mi', '45 ft', 'Loop']","['Dogs on leash', 'Wheelchair friendly', 'Kid friendly', 'Stroller friendly', 'Fishing', 'Nature trips', 'Paddle sports', 'Snowshoeing', 'Walking', 'Running', 'Lake', 'Views', 'Wildflowers', 'Wildlife', 'Rocky']","{'latitude': '44.68985', 'longitude': '-63.84607'}"
62,/trail/canada/nova-scotia/roger-brook,"Roger Brook is a 0.5 mile moderately trafficked loop trail located near Maitland Bridge, Nova Scotia, Canada that features a river and is good for all skill levels. The trail offers a number of activity options and is best used from April until October. Dogs are also able to use this trail but must be kept on leash.","['0.5 mi', '32 ft', 'Loop']","['Dogs on leash', 'Kid friendly', 'Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Running', 'River', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.4071', 'longitude': '-65.22259'}"
63,/trail/canada/nova-scotia/leon-williams-memorial-trail,"Leon Williams Memorial Trail is a 1.3 mile lightly trafficked loop trail located near Deerfield, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail is primarily used for hiking, camping, and fishing. Dogs are also able to use this trail but must be kept on leash.","['1.3 mi', '124 ft', 'Loop']","['Dogs on leash', 'Camping', 'Fishing', 'Hiking', 'Paddle sports', 'Beach', 'Forest', 'Lake', 'Wildflowers', 'Wildlife']","{'latitude': '43.9289', 'longitude': '-65.99525'}"
64,/trail/canada/nova-scotia/little-sackville-river-trail,"Sackville Greenway Section B is a 1.9 mile lightly trafficked out and back trail located near Lower Sackville, Nova Scotia, Canada that features a river and is good for all skill levels. The trail is primarily used for walking and running. Dogs are also able to use this trail but must be kept on leash.","['1.9 mi', '137 ft', 'Out & back']","['Dogs on leash', 'Wheelchair friendly', 'Stroller friendly', 'Walking', 'Running', 'Paved', 'River', 'City walk']","{'latitude': '44.77042', 'longitude': '-63.6894'}"
65,/trail/canada/nova-scotia/valleyview-provincial-park-loop--2,"Valleyview Provincial Park Loop is a 1.7 mile moderately trafficked loop trail located near Hampton, Nova Scotia, Canada that features a great forest setting and is good for all skill levels. The trail offers a number of activity options. Dogs are also able to use this trail but must be kept on leash.","['1.7 mi', '216 ft', 'Loop']","['Dogs on leash', 'Kid friendly', 'Cross-country skiing', 'Hiking', 'Snowshoeing', 'Walking', 'Bird watching', 'Running', 'Forest', 'Views']","{'latitude': '44.86945', 'longitude': '-65.3165'}"
66,/trail/canada/nova-scotia/horse-pasture-brook-falls--2,"Horse Pasture Brook Falls is a 2.5 mile lightly trafficked out and back trail located near Wentworth, Nova Scotia, Canada that features a waterfall and is good for all skill levels. The trail is primarily used for hiking and running.","['2.5 mi', '462 ft', 'Out & back']","['Hiking', 'Running', 'Forest', 'River', 'Waterfall']","{'latitude': '45.59176', 'longitude': '-63.55889'}"
67,/trail/canada/nova-scotia/fales-river-trail,"Fales River Trail is a 1.3 mile moderately trafficked loop trail located near Greenwood, Nova Scotia, Canada that features a river and is good for all skill levels. The trail offers a number of activity options and is accessible year-round.","['1.3 mi', '78 ft', 'Loop']","['Kid friendly', 'Cross-country skiing', 'Fishing', 'Hiking', 'Paddle sports', 'Snowshoeing', 'Walking', 'Bird watching', 'Forest', 'River', 'Snow']","{'latitude': '44.96313', 'longitude': '-64.92642'}"
68,/trail/canada/nova-scotia/mainland-linear-trail,"Mainland Linear Trail  is a 5.6 mile heavily trafficked out and back trail located near Timberlea, Nova Scotia, Canada that features beautiful wild flowers and is rated as moderate. The trail offers a number of activity options and is best used from April until September. Dogs are also able to use this trail but must be kept on leash.","['5.6 mi', '485 ft', 'Out & back']","['Dogs on leash', 'Wheelchair friendly', 'Kid friendly', 'Stroller friendly', 'Hiking', 'Mountain biking', 'Nature trips', 'Road biking', 'Snowshoeing', 'Walking', 'Bird watching', 'Running', 'Forest', 'Views', 'Wildflowers', 'Wildlife', 'Bugs', 'City walk']","{'latitude': '44.68015', 'longitude': '-63.67812'}"
69,/trail/canada/nova-scotia/loop-road-walk,"Seawall and Road Loop is a 1.2 mile lightly trafficked loop trail located near Halifax, Nova Scotia, Canada that features a river. The trail is good for all skill levels and is primarily used for hiking, walking, running, and nature trips. Dogs are also able to use this trail but must be kept on leash.","['1.2 mi', '147 ft', 'Loop']","['Dogs on leash', 'Wheelchair friendly', 'Kid friendly', 'Stroller friendly', 'Hiking', 'Nature trips', 'Walking', 'Running', 'Beach', 'River', 'Views', 'City walk', 'Historic site']","{'latitude': '44.62971', 'longitude': '-63.59795'}"
70,/trail/canada/nova-scotia/le-vieux-chemin-du-cap-rouge,"Le vieux chemin du Cap- Rouge is a 6.4 mile out and back trail located near Cape Breton Highlands National Park, Nova Scotia, Canada that features a great forest setting and is good for all skill levels. The trail is primarily used for hiking, walking, and nature trips. Dogs are also able to use this trail but must be kept on leash.","['6.4 mi', '1,259 ft', 'Out & back']","['Dogs on leash', 'Hiking', 'Nature trips', 'Walking', 'Forest', 'Views']","{'latitude': '46.68182', 'longitude': '-60.96007'}"
71,/trail/canada/nova-scotia/bissett-lake-trail,"Bissett Lake Trail is a 2.2 mile moderately trafficked out and back trail located near Cole Harbour, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail is primarily used for walking, running, nature trips, and bird watching. Dogs are also able to use this trail but must be kept on leash.","['2.2 mi', '183 ft', 'Out & back']","['Dogs on leash', 'Kid friendly', 'Nature trips', 'Walking', 'Bird watching', 'Running', 'Lake', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.67246', 'longitude': '-63.48186'}"
72,/trail/canada/nova-scotia/widow-point,"Widow Point is a 0.4 mile lightly trafficked out and back trail located near Pictou, Nova Scotia, Canada that offers the chance to see wildlife and is good for all skill levels. The trail is primarily used for hiking, walking, and trail running and is best used from April until October. Dogs are also able to use this trail but must be kept on leash.","['0.4 mi', '32 ft', 'Out & back']","['Dogs on leash', 'Kid friendly', 'Hiking', 'Walking', 'Running', 'Beach', 'Wildlife']","{'latitude': '45.72564', 'longitude': '-62.65484'}"
73,/trail/canada/nova-scotia/eatonville-three-sisters-trail,"Eatonville Three Sisters Trail is a 4.9 mile loop trail located near Cape Chignecto Provincial Park, Nova Scotia, Canada that offers scenic views and is rated as moderate. The trail is primarily used for hiking, walking, and nature trips.","['4.9 mi', '902 ft', 'Loop']","['Hiking', 'Nature trips', 'Walking', 'Beach', 'Views']","{'latitude': '45.42245', 'longitude': '-64.91172'}"
74,/trail/canada/nova-scotia/scar-road-trail,"Scar Road Trail is a 3.1 mile moderately trafficked out and back trail located near Halifax, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail is primarily used for hiking, walking, nature trips, and bird watching.","['3.1 mi', '239 ft', 'Out & back']","['Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Forest', 'Lake', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.60081', 'longitude': '-63.63612'}"
75,/trail/canada/nova-scotia/antigonish-landing-trail,"Antigonish Landing Trail is a 2.2 mile moderately trafficked out and back trail located near Antigonish Landing, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail is primarily used for hiking and walking.","['2.2 mi', '49 ft', 'Out & back']","['Hiking', 'Walking', 'Lake', 'Views']","{'latitude': '45.62518', 'longitude': '-61.97634'}"
76,/trail/canada/nova-scotia/blowhole-trail,"Blowhole Trail is a 0.9 mile lightly trafficked out and back trail located near Mount Hanley, Nova Scotia, Canada that features beautiful wild flowers and is rated as moderate. The trail is primarily used for hiking, nature trips, and bird watching and is best used from April until November. Dogs are also able to use this trail but must be kept on leash.","['0.9 mi', '101 ft', 'Out & back']","['Dogs on leash', 'Hiking', 'Nature trips', 'Bird watching', 'Beach', 'Cave', 'Forest', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.97395', 'longitude': '-65.20943'}"
77,/trail/canada/nova-scotia/church-vault-brook-falls,"Church Vault Brook Falls is a 0.3 mile lightly trafficked out and back trail located near Canada Creek, Nova Scotia, Canada that features a waterfall and is good for all skill levels. The trail is primarily used for hiking, nature trips, and bird watching and is best used from April until December.","['0.3 mi', '65 ft', 'Out & back']","['Hiking', 'Nature trips', 'Bird watching', 'Forest', 'Waterfall', 'Wildlife', 'Muddy', 'Rocky']","{'latitude': '45.17022', 'longitude': '-64.74309'}"
78,/trail/canada/nova-scotia/fortress-of-louisbourg,"Fortress of Louisbourg is a 1.1 mile moderately trafficked loop trail located near Fortress of Louisbourg, Nova Scotia, Canada that offers scenic views and is good for all skill levels. The trail is primarily used for walking and is best used from April until October.","['1.1 mi', '22 ft', 'Loop']","['Kid friendly', 'Walking', 'Beach', 'Partially paved', 'Views', 'No shade', 'Historic site']","{'latitude': '45.89121', 'longitude': '-59.98397'}"
79,/trail/canada/nova-scotia/the-celtic-shore-coastal-trail,"The Celtic Shore Coastal Trail is a 55.8 mile lightly trafficked point-to-point trail located near Inverness, Nova Scotia, Canada that features a lake and is rated as moderate. The trail is primarily used for hiking and nature trips.","['55.8 mi', '3,717 ft', 'Point to point']","['Hiking', 'Nature trips', 'Bike touring', 'Beach', 'Forest', 'Lake', 'River', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '46.22973', 'longitude': '-61.30998'}"
